Probability,Distance(mi),Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in),Bump,Crossing,Roundabout,Stop,Traffic_Signal,Accident_year,Accident_month,Accident_hour
0.57,0.033,64,63.99413146,63,30.14,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,9
0.58,0.556,99,63.99413146,15,29.9,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,10
0.46,0.346,64.9,63.99413146,54,30.16,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,10
0.29,0.233,64.9,63.99413146,54,30.16,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,10
0.6,0.299,76.6,63.99413146,63,30.02,10,8.1,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,12
0.59,0.128,109.9,63.99413146,11,29.81,10,16.1,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,15
0.66,0.864,80.1,63.99413146,36,30.03,10,12.7,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,15
0.54,0,73.4,63.99413146,50,30.1,8,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,16
0.55,0,73.4,63.99413146,50,30.1,8,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,16
0.4,0.399,100,63.99413146,20,29.87,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,19
0.25,0.399,100,63.99413146,20,29.87,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,19
0.34,0.043,77,63.99413146,54,29.95,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,TRUE,2017,7,19
0.29,0,77,63.99413146,54,29.95,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,TRUE,2017,7,19
0.53,0,66,63.99413146,54,30.09,10,8.1,0.079661972,FALSE,TRUE,FALSE,FALSE,TRUE,2017,7,20
0.29,0.043,73,63.99413146,64,29.96,10,5.8,0.079661972,FALSE,FALSE,FALSE,FALSE,TRUE,2017,7,20
0.46,0.109,71.1,63.99413146,73,29.96,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,20
0.35,0.752,82,63.99413146,37,29.96,10,5.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,23
0.64,0.246,61,63.99413146,67,30.17,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,1
0.27,0.024,62.1,63.99413146,67,30.14,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,1
0.64,0.579,73,63.99413146,59,29.88,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,2
0.39,0.489,71.6,63.99413146,73,29.99,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,4
0.51,0.078,57,63.99413146,89,30.01,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,5
0.75,0.454,71.6,63.99413146,73,29.99,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,5
0.4,0.547,71.6,63.99413146,73,29.99,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,5
0.39,0.421,71.6,63.99413146,73,29.99,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,6
0.74,0,69.1,63.99413146,73,29.91,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,6
0.45,0.506,64,63.99413146,78,30.04,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,7
0.37,0.977,69.1,63.99413146,45,30.21,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,TRUE,2017,7,13
0.29,1.321,69.1,63.99413146,45,30.21,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,13
0.56,2.026,77,63.99413146,62,29.94,10,11.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,14
0.64,0.682,75.9,63.99413146,69,29.94,10,15,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,14
0.55,1.728,66,66,60,30.23,10,13,0,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,14
0.65,1.728,66,66,60,30.23,10,13,0,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,14
0.68,16.993,93,63.99413146,14,29.91,10,5.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,14
0.73,16.993,93,63.99413146,14,29.91,10,5.8,0.079661972,FALSE,FALSE,FALSE,TRUE,FALSE,2017,7,14
0.74,0.202,89.6,63.99413146,38,29.96,10,11.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,15
0.65,0.507,80.1,63.99413146,56,29.94,10,10.4,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,15
0.67,0,64.9,63.99413146,56,30.24,10,12.7,0.079661972,FALSE,FALSE,FALSE,FALSE,TRUE,2017,7,15
0.67,0,64.9,63.99413146,56,30.24,10,12.7,0.079661972,FALSE,FALSE,FALSE,FALSE,TRUE,2017,7,15
0.28,0.239,80.1,63.99413146,38,30.15,10,9.2,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,17
0.33,0.511,55.9,63.99413146,80,30.22,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,TRUE,2017,7,22
0.36,0.511,55.9,63.99413146,80,30.22,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,22
0.44,1.021,73,63.99413146,51,30.16,10,13.8,0.079661972,FALSE,FALSE,FALSE,FALSE,TRUE,2017,7,19
0.42,1.021,73,63.99413146,51,30.16,10,13.8,0.079661972,FALSE,FALSE,FALSE,FALSE,TRUE,2017,7,19
0.3,0.319,55.9,63.99413146,80,30.22,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,22
0.5,0.319,55.9,63.99413146,80,30.22,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,TRUE,2017,7,22
0.42,0.915,69.1,63.99413146,81,29.92,9,5.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,1
0.51,0.532,55.9,63.99413146,77,30.24,10,10.4,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,4
0.5,0.517,69.1,63.99413146,84,29.89,9,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,4
0.67,0.401,55.9,63.99413146,80,30.25,10,5.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,4
0.35,1.838,60.8,63.99413146,77,29.9,7,3.5,0.079661972,FALSE,TRUE,FALSE,FALSE,FALSE,2017,7,5
0.25,0.311,70,63.99413146,78,29.88,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,5
0.71,0.484,70,63.99413146,78,29.88,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,5
0.56,0.638,73.9,63.99413146,57,29.94,10,8.1,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,10
0.34,0.239,66.9,63.99413146,47,30.26,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,15
0.71,1.825,109.9,63.99413146,14,29.65,10,10.4,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,16
0.62,0.63,75.9,63.99413146,42,29.84,10,8.1,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,20
0.3,0.1,55.9,63.99413146,51,29.99,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,0
0.35,0.298,69.1,63.99413146,87,29.85,10,4.6,0.079661972,FALSE,TRUE,FALSE,FALSE,FALSE,2017,7,3
0.27,0.44,69.1,63.99413146,87,29.85,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,3
0.37,0.56,57,63.99413146,74,30.14,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,4
0.36,0.362,57,63.99413146,81,30.1,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,6
0.59,0.134,57.9,63.99413146,70,30.15,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,7
0.53,0.261,61,63.99413146,72,30.13,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,7
0.67,0.046,71.1,63.99413146,78,29.88,8,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,7
0.63,0.671,75.2,63.99413146,57,29.93,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,7
0.55,0,62,62,67,30.05,10,3,0,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,8
0.5,0.813,72,63.99413146,76,29.89,8,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,9
0.54,0,66,63.99413146,63,30.13,8,9.2,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,10
0.68,0.582,77,63.99413146,69,29.89,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,10
0.46,1.74,68,63.99413146,61,30.12,8,11.5,0.079661972,FALSE,FALSE,FALSE,TRUE,FALSE,2017,7,10
0.31,1.74,68,63.99413146,61,30.12,8,11.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,10
0.45,1.022,69.1,63.99413146,44,30.06,10,12.7,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,11
0.29,1.022,69.1,63.99413146,44,30.06,10,12.7,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,11
0.33,0.616,73,63.99413146,39,30.04,10,10.4,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,11
0.48,0.616,73,63.99413146,39,30.04,10,10.4,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,11
0.49,0.616,78.1,63.99413146,31,30.01,10,11.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,13
0.32,0,60.1,63.99413146,72,29.96,10,9.2,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,21
0.5,0.001,70,63.99413146,78,29.91,7,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,6
0.45,1.087,61.7,63.99413146,51,29.98,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,6
0.62,0.246,62.6,63.99413146,72,30.06,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,8
0.32,0.713,61,63.99413146,78,30.03,10,4.6,0.079661972,FALSE,FALSE,FALSE,TRUE,FALSE,2017,7,8
0.57,0.221,75.9,63.99413146,67,29.94,8,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,11
0.35,0.372,73.4,63.99413146,47,30.04,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,11
0.25,0.372,73.4,63.99413146,47,30.04,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,11
0.7,0.157,79,63.99413146,58,29.9,10,8.1,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,12
0.47,2.841,64,63.99413146,70,30.1,10,13.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,13
0.48,2.776,64,63.99413146,70,30.1,10,13.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,13
0.25,1.749,82.4,63.99413146,32,29.95,10,11.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,13
0.44,1.749,82.4,63.99413146,32,29.95,10,11.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,13
0.28,0.629,80.6,63.99413146,34,30.02,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,13
0.57,0.695,86,63.99413146,14,30.07,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,16
0.69,0.695,86,63.99413146,14,30.07,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,16
0.41,0,93,63.99413146,15,29.91,10,8.1,0.079661972,FALSE,FALSE,FALSE,FALSE,TRUE,2017,7,16
0.52,0.162,68,63.99413146,73,29.99,10,17.3,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,18
0.75,0.459,62.1,63.99413146,78,30.03,10,8.1,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,22
0.39,0.212,69.1,63.99413146,84,29.94,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,22
0.72,0.491,69.1,63.99413146,84,29.94,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,22
0.44,0.832,70,63.99413146,81,29.97,10,5.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,0
0.47,0.261,55,63.99413146,83,30.12,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,0
0.37,3.672,73.9,63.99413146,33,29.98,10,15,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,0
0.72,0.148,66.9,63.99413146,87,29.94,9,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,2
0.75,0,66,63.99413146,87,29.94,9,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,3
0.66,0.038,50,63.99413146,94,30.11,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,4
0.5,0.38,73,63.99413146,71,29.97,6,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,7
0.63,0.581,73.9,63.99413146,73,29.96,8,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,7
0.61,0.469,77,63.99413146,65,30.02,8,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,9
0.57,0.193,84,63.99413146,46,29.97,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,10
0.75,0.419,86,63.99413146,41,29.96,10,5.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,11
0.74,0,77,63.99413146,84,30.01,10,5.8,0.01,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,11
0.5,4.49,84.2,63.99413146,48,29.92,10,8.1,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,16
0.52,0,75.9,63.99413146,43,30.06,10,4.6,0.079661972,FALSE,FALSE,FALSE,TRUE,FALSE,2017,7,16
0.64,0.175,75.9,63.99413146,42,30.04,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,17
0.69,0.379,84.9,63.99413146,40,29.88,10,12.7,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,17
0.52,0.158,84.9,63.99413146,40,29.88,10,12.7,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,17
0.52,0.079,77,63.99413146,40,30.01,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,17
0.6,1.33,86,63.99413146,37,29.95,10,12.7,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,17
0.55,0,75.9,63.99413146,43,30.06,10,4.6,0.079661972,FALSE,FALSE,FALSE,TRUE,FALSE,2017,7,17
0.75,0,75.9,63.99413146,43,30.06,10,4.6,0.079661972,FALSE,FALSE,FALSE,TRUE,FALSE,2017,7,17
0.68,0.669,73.9,63.99413146,76,29.91,10,5.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,19
0.74,0.424,82.4,63.99413146,39,29.96,10,12.7,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,19
0.69,0,71.1,63.99413146,47,29.99,10,6.9,0.079661972,FALSE,TRUE,FALSE,FALSE,TRUE,2017,7,19
0.4,0.102,75.9,63.99413146,46,29.99,10,15,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,19
0.64,0,71.1,63.99413146,47,29.99,10,6.9,0.079661972,FALSE,TRUE,FALSE,FALSE,TRUE,2017,7,19
0.37,0.102,75.9,63.99413146,46,29.99,10,15,0.079661972,FALSE,TRUE,FALSE,FALSE,TRUE,2017,7,19
0.6,0.49,72,63.99413146,78,30,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,22
0.27,0.734,71.1,63.99413146,84,29.96,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,0
0.41,0.034,77.4,63.99413146,38,29.89,10,13.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,1
0.5,0.27,70,63.99413146,87,29.96,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,3
0.53,0.858,71.6,63.99413146,78,30.03,8,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,4
0.67,0.517,68,63.99413146,84,29.97,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,5
0.66,0,69.8,63.99413146,83,29.99,7,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,6
0.58,0.889,71.1,63.99413146,78,30,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,6
0.33,3.658,75,63.99413146,37,29.96,10,5.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,6
0.3,6.225,68,63.99413146,40,30.01,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,7
0.4,6.225,54,63.99413146,57,30.05,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,6
0.74,0.472,75.2,63.99413146,57,30.03,6,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,7
0.6,0.712,68,63.99413146,88,30.05,7,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,7
0.59,0.768,80.6,63.99413146,54,30.06,10,8.1,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,11
0.57,0.237,68,63.99413146,59,30.17,10,13.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,12
0.47,6.225,77,63.99413146,29,30.08,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,13
0.45,6.225,84,63.99413146,25,29.98,10,5.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,13
0.68,0.79,77.50214172,63.99413146,64.69286853,29.91164623,9.641367071,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,14
0.61,0.558,97,63.99413146,23,29.85,10,11.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,14
0.64,0,72,63.99413146,48,30.13,10,5.8,0.079661972,FALSE,TRUE,FALSE,FALSE,TRUE,2017,7,15
0.68,0.533,88,63.99413146,36,29.89,10,10.4,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,16
0.75,3.871,81,63.99413146,56,29.91,10,10.4,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,17
0.26,0.549,95,63.99413146,9,29.97,10,15,0.079661972,FALSE,FALSE,FALSE,FALSE,TRUE,2017,7,18
0.53,0.353,72,63.99413146,51,30.11,10,8.1,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,18
0.47,0.549,95,63.99413146,9,29.97,10,15,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,18
0.26,0.081,91.9,63.99413146,26,29.9,10,9.2,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,18
0.72,0.205,64.2,63.99413146,69,30.15,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,21
0.33,0.414,69.1,63.99413146,87,29.96,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,23
0.33,1.264,53.1,63.99413146,89,30.15,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,5
0.26,1.264,53.1,63.99413146,89,30.15,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,5
0.48,0.627,66.9,63.99413146,87,29.94,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,6
0.64,0.617,55,63.99413146,83,29.97,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,6
0.68,1.201,77.50214172,63.99413146,64.69286853,29.96,10,9.2,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,6
0.67,0.423,59,63.99413146,92,30.16,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,7
0.62,1.201,77.50214172,63.99413146,64.69286853,29.97,10,13.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,7
0.59,0,77.50214172,63.99413146,64.69286853,29.98,10,10.4,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,8
0.59,1.14,77.50214172,63.99413146,64.69286853,29.98,10,10.4,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,8
0.54,1.201,77.50214172,63.99413146,64.69286853,29.98,10,10.4,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,8
0.72,0.236,72.1,63.99413146,70,29.97,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,9
0.53,0.139,75.9,63.99413146,64,29.99,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,10
0.75,1.201,77.50214172,63.99413146,64.69286853,29.99,10,8.1,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,11
0.6,0.394,100,63.99413146,18,29.82,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,12
0.27,0,88,63.99413146,18,29.97,9.641367071,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,14
0.67,0.241,74.7,63.99413146,55,30.15,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,14
0.75,1.289,78.1,63.99413146,60,29.91,10,9.2,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,14
0.57,1.184,84,63.99413146,49,29.89,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,14
0.66,0.215,78.6,63.99413146,59,29.92,8,9.2,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,15
0.5,0.662,102.9,63.99413146,15,29.81,10,11.5,0.079661972,FALSE,FALSE,FALSE,FALSE,TRUE,2017,7,15
0.62,0.311,82,63.99413146,31,30.1,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,15
0.54,0.577,82,63.99413146,52,29.88,10,8.1,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,15
0.37,0.182,88,63.99413146,9,29.87,10,10.4,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,15
0.73,2.03,86,63.99413146,45,29.88,10,9.2,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,16
0.54,0,73,63.99413146,46,30.14,10,8.1,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,16
0.3,1.263,82,63.99413146,30,30.09,10,9.2,0.079661972,FALSE,TRUE,FALSE,FALSE,FALSE,2017,7,16
0.27,1.263,82,63.99413146,30,30.09,10,9.2,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,16
0.37,1.311,82.9,63.99413146,36,30.09,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,16
0.27,1.289,82.9,63.99413146,36,30.09,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,16
0.62,0.948,90,63.99413146,30,29.83,10,10.4,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,17
0.5,0,68,63.99413146,61,30.14,10,6.9,0.079661972,FALSE,TRUE,FALSE,FALSE,TRUE,2017,7,17
0.56,0,68,63.99413146,61,30.14,10,6.9,0.079661972,FALSE,TRUE,FALSE,FALSE,TRUE,2017,7,17
0.65,2.433,96.1,63.99413146,15,29.84,10,11.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,17
0.6,1.538,77.50214172,63.99413146,64.69286853,29.88,7,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,19
0.73,0.295,66.9,63.99413146,61,30.15,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,21
0.74,0.225,71.1,63.99413146,84,29.9,9,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,23
0.59,0.284,68,63.99413146,76,29.87,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,3
0.6,0.284,66.9,63.99413146,70,29.87,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,4
0.48,2.158,64,63.99413146,67,30.18,10,6.9,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,5
0.56,0.302,78.1,63.99413146,62,29.88,7,5.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,9
0.39,0.633,75.2,63.99413146,44,29.96,10,5.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,9
0.33,0.489,75.2,63.99413146,44,29.96,10,5.8,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,9
0.53,0.488,91,63.99413146,11,29.91,10,3.5,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,10
0.51,0.602,89.1,63.99413146,34,29.84,10,8.1,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,13
0.66,0.838,77,63.99413146,61,29.87,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,20
0.69,0,70,63.99413146,87,29.89,8,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,23
0.58,0,69.8,63.99413146,60,29.88,10,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,0
0.45,0.59,68,63.99413146,90,29.86,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,5
0.5,0.591,69.1,63.99413146,87,29.86,9,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,5
0.55,0.287,73.9,63.99413146,73,29.9,10,4.6,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,8
0.62,0.446,84,63.99413146,55,29.87,8,7.849917628,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,11
0.27,0.07,100.2,63.99413146,14,29.64,10,12.7,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,13
0.41,0.07,100.2,63.99413146,14,29.64,10,12.7,0.079661972,FALSE,FALSE,FALSE,FALSE,FALSE,2017,7,13
